10015223,Khatkhal Union Centre,30,Dhaka,48,Kishoreganj,0,Mithamain,Mithamoin,54,Khatkhal,u10015223@union.dghs.gov.bd
10015224,Mithamain Union Centre,30,Dhaka,48,Kishoreganj,0,Mithamain,Mithamoin,81,Mithamain,u10015224@union.dghs.gov.bd
10015225,Dampara Union Centre,30,Dhaka,48,Kishoreganj,0,Nikli,Nikhli,9,Dampara,u10015225@union.dghs.gov.bd
10015226,Gurai Union Centre,30,Dhaka,48,Kishoreganj,0,Nikli,Nikhli,38,Gurai,u10015226@union.dghs.gov.bd
10015227,Jaraitala Union Centre,30,Dhaka,48,Kishoreganj,0,Nikli,Nikhli,47,Jaraitala,u10015227@union.dghs.gov.bd
10015228,Karpala Union Centre,30,Dhaka,48,Kishoreganj,0,Nikli,Nikhli,0,Karpala,u10015228@union.dghs.gov.bd
10015229,Nikli Union Centre,30,Dhaka,48,Kishoreganj,0,Nikli,Nikhli,76,Nikli,u10015229@union.dghs.gov.bd
10015230,Satirchar Union Centre,30,Dhaka,48,Kishoreganj,0,Nikli,Nikhli,0,Satirchar,u10015230@union.dghs.gov.bd
10015231,Singpur Union Centre,30,Dhaka,48,Kishoreganj,0,Nikli,Nikhli,85,Singpur,u10015231@union.dghs.gov.bd
10015329,Baultali Union Centre,30,Dhaka,59,Munshiganj,0,Lohajang,Louhajang,15,Baultali,u10015329@union.dghs.gov.bd
10015330,Bejgaon Union Centre,30,Dhaka,59,Munshiganj,0,Lohajang,Louhajang,7,Bejgaon,u10015330@union.dghs.gov.bd
10015331,Dhaida Union Centre,30,Dhaka,59,Munshiganj,0,Lohajang,Louhajang,23,Dhaida,u10015331@union.dghs.gov.bd
10015332,Dhewtiya Union Centre,30,Dhaka,59,Munshiganj,0,Lohajang,Louhajang,0,Dhewtiya,u10015332@union.dghs.gov.bd
10015333,Gaodia Union Centre,30,Dhaka,59,Munshiganj,0,Lohajang,Louhajang,31,Gaodia,u10015333@union.dghs.gov.bd
10015334,Kalma Union Centre,30,Dhaka,59,Munshiganj,0,Lohajang,Louhajang,47,Kalma,u10015334@union.dghs.gov.bd
10015335,Khidir Para Union Centre,30,Dhaka,59,Munshiganj,0,Lohajang,Louhajang,63,Khidir Para,u10015335@union.dghs.gov.bd
10015336,Lohajang Union Centre,30,Dhaka,59,Munshiganj,0,Lohajang,Louhajang,0,Lohajang,u10015336@union.dghs.gov.bd
10015364,Abdullahpur Union Centre,30,Dhaka,59,Munshiganj,0,Tongibari,Tungibari,7,Abdullahpur,u10015364@union.dghs.gov.bd
10015365,Betka Union Centre,30,Dhaka,59,Munshiganj,0,Tongibari,Tungibari,31,Betka,u10015365@union.dghs.gov.bd
10015366,Hasail Banari Union Centre,30,Dhaka,59,Munshiganj,0,Tongibari,Tungibari,55,Hasail Banari,u10015366@union.dghs.gov.bd
10015367,Kamarkhara Union Centre,30,Dhaka,59,Munshiganj,0,Tongibari,Tungibari,71,Kamarkhara,u10015367@union.dghs.gov.bd
10015368,Kashimulia Union Centre,30,Dhaka,59,Munshiganj,0,Tongibari,Tungibari,0,Kashimulia,u10015368@union.dghs.gov.bd
10015369,Outshahi Union Centre,30,Dhaka,59,Munshiganj,0,Tongibari,Tungibari,0,Outshahi,u10015369@union.dghs.gov.bd
10015370,Panchgaon Union Centre,30,Dhaka,59,Munshiganj,0,Tongibari,Tungibari,87,Panchgaon,u10015370@union.dghs.gov.bd
10015379,Dobaura Union Centre,30,Dhaka,61,Mymensingh,0,Dhobaura,Dhubaura,36,Dobaura,u10015379@union.dghs.gov.bd
10015380,Gamaritala Union Centre,30,Dhaka,61,Mymensingh,0,Dhobaura,Dhubaura,42,Gamaritala,u10015380@union.dghs.gov.bd
10015381,Ghoshgaon Union Centre,30,Dhaka,61,Mymensingh,0,Dhobaura,Dhubaura,52,Ghoshgaon,u10015381@union.dghs.gov.bd
10015382,Guatala Union Centre,30,Dhaka,61,Mymensingh,0,Dhobaura,Dhubaura,47,Guatala,u10015382@union.dghs.gov.bd
10015383,Maijpara Union Centre,30,Dhaka,61,Mymensingh,0,Dhobaura,Dhubaura,0,Maijpara,u10015383@union.dghs.gov.bd
10015384,Pora Kandulia Union Centre,30,Dhaka,61,Mymensingh,0,Dhobaura,Dhubaura,73,Pora Kandulia,u10015384@union.dghs.gov.bd
10015394,Barabaria Union Centre,30,Dhaka,61,Mymensingh,0,Gaffargaon,Gofargaon,11,Barabaria,u10015394@union.dghs.gov.bd
10015395,Char Algi Union Centre,30,Dhaka,61,Mymensingh,0,Gaffargaon,Gofargaon,12,Char Algi,u10015395@union.dghs.gov.bd
10015396,Datter Bazar Union Centre,30,Dhaka,61,Mymensingh,0,Gaffargaon,Gofargaon,18,Datter Bazar,u10015396@union.dghs.gov.bd
10015397,Langair Union Centre,30,Dhaka,61,Mymensingh,0,Gaffargaon,Gofargaon,37,Langair,u10015397@union.dghs.gov.bd
10015398,Niguair Union Centre,30,Dhaka,61,Mymensingh,0,Gaffargaon,Gofargaon,0,Niguair,u10015398@union.dghs.gov.bd
10015399,Paithal Union Centre,30,Dhaka,61,Mymensingh,0,Gaffargaon,Gofargaon,56,Paithal,u10015399@union.dghs.gov.bd
10015400,Raona Union Centre,30,Dhaka,61,Mymensingh,0,Gaffargaon,Gofargaon,75,Raona,u10015400@union.dghs.gov.bd
10015401,Rasulpur Union Centre,30,Dhaka,61,Mymensingh,0,Gaffargaon,Gofargaon,69,Rasulpur,u10015401@union.dghs.gov.bd
10015402,Saltia Union Centre,30,Dhaka,61,Mymensingh,0,Gaffargaon,Gofargaon,82,Saltia,u10015402@union.dghs.gov.bd
10015403,Tengaba Union Centre,30,Dhaka,61,Mymensingh,0,Gaffargaon,Gofargaon,88,Tengaba,u10015403@union.dghs.gov.bd
10015404,Bhangnamari Union Centre,30,Dhaka,61,Mymensingh,0,Gauripur,Gouripur,18,Bhangnamari,u10015404@union.dghs.gov.bd
10015405,Bokainagar Union Centre,30,Dhaka,61,Mymensingh,0,Gauripur,Gouripur,22,Bokainagar,u10015405@union.dghs.gov.bd
10015406,Gauripur Union Centre,30,Dhaka,61,Mymensingh,0,Gauripur,Gouripur,31,Gauripur,u10015406@union.dghs.gov.bd
10015407,Mailakanda Union Centre,30,Dhaka,61,Mymensingh,0,Gauripur,Gouripur,49,Mailakanda,u10015407@union.dghs.gov.bd
10015408,Maoha Union Centre,30,Dhaka,61,Mymensingh,0,Gauripur,Gouripur,58,Maoha,u10015408@union.dghs.gov.bd
10015418,Barahit Union Centre,30,Dhaka,61,Mymensingh,0,Ishwarganj,Iswarganj,13,Barahit,u10015418@union.dghs.gov.bd
10015419,Ishwarganj Union Centre,30,Dhaka,61,Mymensingh,0,Ishwarganj,Iswarganj,40,Ishwarganj,u10015419@union.dghs.gov.bd
10015420,Jatia Union Centre,30,Dhaka,61,Mymensingh,0,Ishwarganj,Iswarganj,45,Jatia,u10015420@union.dghs.gov.bd
10015421,Magtala Union Centre,30,Dhaka,61,Mymensingh,0,Ishwarganj,Iswarganj,63,Magtala,u10015421@union.dghs.gov.bd
10015422,Sarisha Union Centre,30,Dhaka,61,Mymensingh,0,Ishwarganj,Iswarganj,76,Sarisha,u10015422@union.dghs.gov.bd
10015423,Sohagi Union Centre,30,Dhaka,61,Mymensingh,0,Ishwarganj,Iswarganj,85,Sohagi,u10015423@union.dghs.gov.bd
10015424,Tarundia Union Centre,30,Dhaka,61,Mymensingh,0,Ishwarganj,Iswarganj,90,Tarundia,u10015424@union.dghs.gov.bd
10015425,Uchakhila Union Centre,30,Dhaka,61,Mymensingh,0,Ishwarganj,Iswarganj,94,Uchakhila,u10015425@union.dghs.gov.bd
10015426,Baragram Union Centre,30,Dhaka,61,Mymensingh,0,Muktagachha,Muktagacha,16,Baragram,u10015426@union.dghs.gov.bd
10015427,Basati Union Centre,30,Dhaka,61,Mymensingh,0,Muktagachha,Muktagacha,17,Basati,u10015427@union.dghs.gov.bd
10015428,Dulla Union Centre,30,Dhaka,61,Mymensingh,0,Muktagachha,Muktagacha,34,Dulla,u10015428@union.dghs.gov.bd
10015429,Kashimpur Union Centre,30,Dhaka,61,Mymensingh,0,Muktagachha,Muktagacha,51,Kashimpur,u10015429@union.dghs.gov.bd
10015430,Kumarghata Union Centre,30,Dhaka,61,Mymensingh,0,Muktagachha,Muktagacha,69,Kumarghata,u10015430@union.dghs.gov.bd
10015431,Tarati Union Centre,30,Dhaka,61,Mymensingh,0,Muktagachha,Muktagacha,94,Tarati,u10015431@union.dghs.gov.bd
10015448,Balia Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,11,Balia,u10015448@union.dghs.gov.bd
10015449,Balikhan Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,12,Balikhan,u10015449@union.dghs.gov.bd
10015450,Banihala Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,13,Banihala,u10015450@union.dghs.gov.bd
10015451,Baola Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,27,Baola,u10015451@union.dghs.gov.bd
10015452,Bhaitkandi Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,18,Bhaitkandi,u10015452@union.dghs.gov.bd
10015453,Bishka Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,22,Bishka,u10015453@union.dghs.gov.bd
10015454,Dhakua Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,31,Dhakua,u10015454@union.dghs.gov.bd
10015455,Galagaon Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,36,Galagaon,u10015455@union.dghs.gov.bd
10015456,Kakni Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,40,Kakni,u10015456@union.dghs.gov.bd
10015457,Kamargaon Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,45,Kamargaon,u10015457@union.dghs.gov.bd
10015458,Kamaria Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,49,Kamaria,u10015458@union.dghs.gov.bd
10015459,Payari Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,54,Payari,u10015459@union.dghs.gov.bd
10015460,Phulpur Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,58,Phulpur,u10015460@union.dghs.gov.bd
10015461,Rampur Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,72,Rampur,u10015461@union.dghs.gov.bd
10015462,Rupasi Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,76,Rupasi,u10015462@union.dghs.gov.bd
10015463,Sandhara Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,81,Sandhara,u10015463@union.dghs.gov.bd
10015464,Singheshwar Union Centre,30,Dhaka,61,Mymensingh,0,Phulpur,Fulpur,90,Singheshwar,u10015464@union.dghs.gov.bd
10015465,Amirabari Union Centre,30,Dhaka,61,Mymensingh,0,Trishal,Trisal,13,Amirabari,u10015465@union.dghs.gov.bd
10015466,Bailar Union Centre,30,Dhaka,61,Mymensingh,0,Trishal,Trisal,15,Bailar,u10015466@union.dghs.gov.bd
10015467,Harirampur Union Centre,30,Dhaka,61,Mymensingh,0,Trishal,Trisal,38,Harirampur,u10015467@union.dghs.gov.bd
10015468,Kanthal Union Centre,30,Dhaka,61,Mymensingh,0,Trishal,Trisal,57,Kanthal,u10015468@union.dghs.gov.bd
10015469,Mathbari Union Centre,30,Dhaka,61,Mymensingh,0,Trishal,Trisal,61,Mathbari,u10015469@union.dghs.gov.bd
10015470,Rampur Union Centre,30,Dhaka,61,Mymensingh,0,Trishal,Trisal,66,Rampur,u10015470@union.dghs.gov.bd
10015471,Sakhua Union Centre,30,Dhaka,61,Mymensingh,0,Trishal,Trisal,76,Sakhua,u10015471@union.dghs.gov.bd
10015472,Trishal Union Centre,30,Dhaka,61,Mymensingh,0,Trishal,Trisal,85,Trishal,u10015472@union.dghs.gov.bd
10015515,Akduaria Union Centre,30,Dhaka,68,Narsingdi,0,Manohardi,Monohardi,0,Akduaria,u10015515@union.dghs.gov.bd
10015516,Chalak Char Union Centre,30,Dhaka,68,Narsingdi,0,Manohardi,Monohardi,27,Chalak Char,u10015516@union.dghs.gov.bd
10015517,Char Mandalia Union Centre,30,Dhaka,68,Narsingdi,0,Manohardi,Monohardi,40,Char Mandalia,u10015517@union.dghs.gov.bd
10015518,Daulatpur Union Centre,30,Dhaka,68,Narsingdi,0,Manohardi,Monohardi,47,Daulatpur,u10015518@union.dghs.gov.bd
10015519,Khidirpur Union Centre,30,Dhaka,68,Narsingdi,0,Manohardi,Monohardi,74,Khidirpur,u10015519@union.dghs.gov.bd
10015530,Afiabad Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,0,Afiabad,u10015530@union.dghs.gov.bd
10015531,Amirganj Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,10,Amirganj,u10015531@union.dghs.gov.bd
10015532,Banshgari Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,16,Banshgari,u10015532@union.dghs.gov.bd
10015533,Boukarchar Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,0,Boukarchar,u10015533@union.dghs.gov.bd
10015534,Chanderkandi Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,23,Chanderkandi,u10015534@union.dghs.gov.bd
10015535,Chandpur Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,27,Chandpur,u10015535@union.dghs.gov.bd
10015536,Char Madhua Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,33,Char Madhua,u10015536@union.dghs.gov.bd
10015537,Char Subuddi Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,37,Char Subuddi,u10015537@union.dghs.gov.bd
10015538,Chararalia Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,0,Chararalia,u10015538@union.dghs.gov.bd
10015539,Hairmara Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,44,Hairmara,u10015539@union.dghs.gov.bd
10015540,Mirzanagar Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,54,Mirzanagar,u10015540@union.dghs.gov.bd
10015541,Mirzapur Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,57,Mirzapur,u10015541@union.dghs.gov.bd
10015542,Mirzar Char Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,61,Mirzar Char,u10015542@union.dghs.gov.bd
10015543,Moheshpur Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,0,Moheshpur,u10015543@union.dghs.gov.bd
10015544,Morjal Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,0,Morjal,u10015544@union.dghs.gov.bd
10015545,Musapur Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,64,Musapur,u10015545@union.dghs.gov.bd
10015546,Nilakhya Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,71,Nilakhya,u10015546@union.dghs.gov.bd
10015547,Olipur Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,0,Olipur,u10015547@union.dghs.gov.bd
10015548,Palashtali Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,74,Palashtali,u10015548@union.dghs.gov.bd
10015549,Paratali Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,78,Paratali,u10015549@union.dghs.gov.bd
10015550,Sreenagar Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,91,Sreenagar,u10015550@union.dghs.gov.bd
10015551,Uttar Bakharnagar Union Centre,30,Dhaka,68,Narsingdi,0,Roypura,Raipura,94,Uttar Bakharnagar,u10015551@union.dghs.gov.bd
10015616,Jangal Union Centre,30,Dhaka,82,Rajbari,0,Balia Kandi,Baliakandi,0,Jangal,u10015616@union.dghs.gov.bd
10015617,Narua Union Centre,30,Dhaka,82,Rajbari,0,Balia Kandi,Baliakandi,0,Narua,u10015617@union.dghs.gov.bd
10015618,Nawabpur Union Centre,30,Dhaka,82,Rajbari,0,Balia Kandi,Baliakandi,0,Nawabpur,u10015618@union.dghs.gov.bd
10015619,Chotobakla Union Centre,30,Dhaka,82,Rajbari,0,Goalandaghat,Goalanda,0,Chotobakla,u10015619@union.dghs.gov.bd
10015620,Debagram Union Centre,30,Dhaka,82,Rajbari,0,Goalandaghat,Goalanda,0,Debagram,u10015620@union.dghs.gov.bd
10015643,Damuddya Union Centre,30,Dhaka,86,Shariatpur,0,Damudya,Damuddya,0,Damuddya,u10015643@union.dghs.gov.bd
10015644,Darul Aman Union Centre,30,Dhaka,86,Shariatpur,0,Damudya,Damuddya,23,Darul Aman,u10015644@union.dghs.gov.bd
10015645,Dhankati Union Centre,30,Dhaka,86,Shariatpur,0,Damudya,Damuddya,35,Dhankati,u10015645@union.dghs.gov.bd
10015646,Islampur Union Centre,30,Dhaka,86,Shariatpur,0,Damudya,Damuddya,0,Islampur,u10015646@union.dghs.gov.bd
10015647,Purba Damuddya Union Centre,30,Dhaka,86,Shariatpur,0,Damudya,Damuddya,0,Purba Damuddya,u10015647@union.dghs.gov.bd
10015648,Siddya Union Centre,30,Dhaka,86,Shariatpur,0,Damudya,Damuddya,0,Siddya,u10015648@union.dghs.gov.bd
10015649,Sidulkura Union Centre,30,Dhaka,86,Shariatpur,0,Damudya,Damuddya,71,Sidulkura,u10015649@union.dghs.gov.bd
10015650,Goriber Char Union Centre,30,Dhaka,86,Shariatpur,0,Gosairhat,Goshairhat,0,Goriber Char,u10015650@union.dghs.gov.bd
10015651,Gosairhat Union Centre,30,Dhaka,86,Shariatpur,0,Gosairhat,Goshairhat,23,Gosairhat,u10015651@union.dghs.gov.bd
10015652,Idilpur Union Centre,30,Dhaka,86,Shariatpur,0,Gosairhat,Goshairhat,35,Idilpur,u10015652@union.dghs.gov.bd
10015653,Kodalpur Union Centre,30,Dhaka,86,Shariatpur,0,Gosairhat,Goshairhat,47,Kodalpur,u10015653@union.dghs.gov.bd
10015654,Nager Para Union Centre,30,Dhaka,86,Shariatpur,0,Gosairhat,Goshairhat,59,Nager Para,u10015654@union.dghs.gov.bd
10015655,Samantasar Union Centre,30,Dhaka,86,Shariatpur,0,Gosairhat,Goshairhat,83,Samantasar,u10015655@union.dghs.gov.bd
10015668,Binodpur Union Centre,30,Dhaka,86,Shariatpur,0,Sadar ,Shariatpur Sadar,0,Binodpur,u10015668@union.dghs.gov.bd
10015669,Chandrapur Union Centre,30,Dhaka,86,Shariatpur,0,Sadar ,Shariatpur Sadar,0,Chandrapur,u10015669@union.dghs.gov.bd
10015670,Chitolia Union Centre,30,Dhaka,86,Shariatpur,0,Sadar ,Shariatpur Sadar,0,Chitolia,u10015670@union.dghs.gov.bd
10015671,Mahamudpur Union Centre,30,Dhaka,86,Shariatpur,0,Sadar ,Shariatpur Sadar,0,Mahamudpur,u10015671@union.dghs.gov.bd
10015672,Rudrakar Union Centre,30,Dhaka,86,Shariatpur,0,Sadar ,Shariatpur Sadar,0,Rudrakar,u10015672@union.dghs.gov.bd
10015673,Shaul Para Union Centre,30,Dhaka,86,Shariatpur,0,Sadar ,Shariatpur Sadar,0,Shaul Para,u10015673@union.dghs.gov.bd
10015674,Bara Gopalpur Union Centre,30,Dhaka,86,Shariatpur,0,Zanjira,Zanzira,12,Bara Gopalpur,u10015674@union.dghs.gov.bd
10015675,Bara Joynagar Union Centre,30,Dhaka,86,Shariatpur,0,Zanjira,Zanzira,0,Bara Joynagar,u10015675@union.dghs.gov.bd
10015676,Barakandi Union Centre,30,Dhaka,86,Shariatpur,0,Zanjira,Zanzira,14,Barakandi,u10015676@union.dghs.gov.bd
10015677,Kunder Char Union Centre,30,Dhaka,86,Shariatpur,0,Zanjira,Zanzira,51,Kunder Char,u10015677@union.dghs.gov.bd
10015678,Naodoba Union Centre,30,Dhaka,86,Shariatpur,0,Zanjira,Zanzira,65,Naodoba,u10015678@union.dghs.gov.bd
10015679,Paler Char Union Centre,30,Dhaka,86,Shariatpur,0,Zanjira,Zanzira,73,Paler Char,u10015679@union.dghs.gov.bd
10015680,Purba Naodoba Union Centre,30,Dhaka,86,Shariatpur,0,Zanjira,Zanzira,80,Purba Naodoba,u10015680@union.dghs.gov.bd
10015681,Sener Char Union Centre,30,Dhaka,86,Shariatpur,0,Zanjira,Zanzira,87,Sener Char,u10015681@union.dghs.gov.bd
10015682,Zanjira Union Centre,30,Dhaka,86,Shariatpur,0,Zanjira,Zanzira,94,Zanjira,u10015682@union.dghs.gov.bd
10015689,Baneshwardi Union Centre,30,Dhaka,89,Sherpur,0,Nakla,Nakhla,9,Baneshwardi,u10015689@union.dghs.gov.bd
10015690,Char Ashtadhar Union Centre,30,Dhaka,89,Sherpur,0,Nakla,Nakhla,28,Char Ashtadhar,u10015690@union.dghs.gov.bd
10015691,Ganapaddi Union Centre,30,Dhaka,89,Sherpur,0,Nakla,Nakhla,38,Ganapaddi,u10015691@union.dghs.gov.bd
10015692,Kursa Badagair Union Centre,30,Dhaka,89,Sherpur,0,Nakla,Nakhla,47,Kursa Badagair,u10015692@union.dghs.gov.bd
10015693,Nakla Union Centre,30,Dhaka,89,Sherpur,0,Nakla,Nakhla,57,Nakla,u10015693@union.dghs.gov.bd
10015694,Pathakata Union Centre,30,Dhaka,89,Sherpur,0,Nakla,Nakhla,66,Pathakata,u10015694@union.dghs.gov.bd
10015695,Talki Union Centre,30,Dhaka,89,Sherpur,0,Nakla,Nakhla,76,Talki,u10015695@union.dghs.gov.bd
10015696,Urpha Union Centre,30,Dhaka,89,Sherpur,0,Nakla,Nakhla,85,Urpha,u10015696@union.dghs.gov.bd
10015717,Bhelua Union Centre,30,Dhaka,89,Sherpur,0,Sreebardi,Sribardi,15,Bhelua,u10015717@union.dghs.gov.bd
10015718,Garjaripa Union Centre,30,Dhaka,89,Sherpur,0,Sreebardi,Sribardi,31,Garjaripa,u10015718@union.dghs.gov.bd
10015719,Gosaipur Union Centre,30,Dhaka,89,Sherpur,0,Sreebardi,Sribardi,39,Gosaipur,u10015719@union.dghs.gov.bd
10015720,Kaker Char Union Centre,30,Dhaka,89,Sherpur,0,Sreebardi,Sribardi,0,Kaker Char,u10015720@union.dghs.gov.bd
10015721,Kakilakura Union Centre,30,Dhaka,89,Sherpur,0,Sreebardi,Sribardi,47,Kakilakura,u10015721@union.dghs.gov.bd
10015722,Kurikahania Union Centre,30,Dhaka,89,Sherpur,0,Sreebardi,Sribardi,63,Kurikahania,u10015722@union.dghs.gov.bd
10015723,Singa Baruna Union Centre,30,Dhaka,89,Sherpur,0,Sreebardi,Sribardi,79,Singa Baruna,u10015723@union.dghs.gov.bd
10015724,Sreebardi Union Centre,30,Dhaka,89,Sherpur,0,Sreebardi,Sribardi,86,Sreebardi,u10015724@union.dghs.gov.bd
10015725,Tantihati Union Centre,30,Dhaka,89,Sherpur,0,Sreebardi,Sribardi,94,Tantihati,u10015725@union.dghs.gov.bd
10015749,Ausnara Union Centre,30,Dhaka,93,Tangail,0,Madhupur,Modhupur,28,Ausnara,u10015749@union.dghs.gov.bd
10015750,Birtara Union Centre,30,Dhaka,93,Tangail,0,Madhupur,Modhupur,38,Birtara,u10015750@union.dghs.gov.bd
10015751,Dhopakhali Union Centre,30,Dhaka,93,Tangail,0,Madhupur,Modhupur,57,Dhopakhali,u10015751@union.dghs.gov.bd
10015752,Mirzabari Union Centre,30,Dhaka,93,Tangail,0,Madhupur,Modhupur,78,Mirzabari,u10015752@union.dghs.gov.bd
10015753,Musuddi Union Centre,30,Dhaka,93,Tangail,0,Madhupur,Modhupur,80,Musuddi,u10015753@union.dghs.gov.bd
10015754,Paiska Union Centre,30,Dhaka,93,Tangail,0,Madhupur,Modhupur,85,Paiska,u10015754@union.dghs.gov.bd
10015778,Baruipara Union Centre,40,Khulna,1,Bagerhat,0,Bagerhat Sadar ,Bagerhat Sadar,0,Baruipara ,u10015778@union.dghs.gov.bd
10015779,Bemorta Union Centre,40,Khulna,1,Bagerhat,0,Bagerhat Sadar ,Bagerhat Sadar,0,Bemorta ,u10015779@union.dghs.gov.bd
10015780,Dema Union Centre,40,Khulna,1,Bagerhat,0,Bagerhat Sadar ,Bagerhat Sadar,0,Dema ,u10015780@union.dghs.gov.bd
10015781,Gotapara Union Centre,40,Khulna,1,Bagerhat,0,Bagerhat Sadar ,Bagerhat Sadar,0,Gotapara ,u10015781@union.dghs.gov.bd
10015782,Karapara Union Centre,40,Khulna,1,Bagerhat,0,Bagerhat Sadar ,Bagerhat Sadar,0,Karapara ,u10015782@union.dghs.gov.bd
10015783,Khanpur Union Centre,40,Khulna,1,Bagerhat,0,Bagerhat Sadar ,Bagerhat Sadar,0,Khanpur ,u10015783@union.dghs.gov.bd
10015784,Rakhalgachi Union Centre,40,Khulna,1,Bagerhat,0,Bagerhat Sadar ,Bagerhat Sadar,0,Rakhalgachi ,u10015784@union.dghs.gov.bd
10015785,Shatgambuz Union Centre,40,Khulna,1,Bagerhat,0,Bagerhat Sadar ,Bagerhat Sadar,0,Shatgambuz ,u10015785@union.dghs.gov.bd
10015786,Borabaria Union Centre,40,Khulna,1,Bagerhat,0,Citalmari ,Chitalmari,0,Borabaria ,u10015786@union.dghs.gov.bd
10015787,Carbaniari Union Centre,40,Khulna,1,Bagerhat,0,Citalmari ,Chitalmari,0,Carbaniari ,u10015787@union.dghs.gov.bd
10015788,Citalmari Union Centre,40,Khulna,1,Bagerhat,0,Citalmari ,Chitalmari,0,Citalmari ,u10015788@union.dghs.gov.bd
10015789,Santoshpur Union Centre,40,Khulna,1,Bagerhat,0,Citalmari ,Chitalmari,0,Santoshpur ,u10015789@union.dghs.gov.bd
10015790,Shibpur Union Centre,40,Khulna,1,Bagerhat,0,Citalmari ,Chitalmari,0,Shibpur ,u10015790@union.dghs.gov.bd
10015791,Bahirdia-Manosa Union Centre,40,Khulna,1,Bagerhat,0,Fakirhat ,Fakirhat,0,Bahirdia-Manosa,u10015791@union.dghs.gov.bd
10015792,Betaga Union Centre,40,Khulna,1,Bagerhat,0,Fakirhat ,Fakirhat,0,Betaga ,u10015792@union.dghs.gov.bd
10015793,Fakirhat Union Centre,40,Khulna,1,Bagerhat,0,Fakirhat ,Fakirhat,0,Fakirhat ,u10015793@union.dghs.gov.bd
10015794,Lakhpur Union Centre,40,Khulna,1,Bagerhat,0,Fakirhat ,Fakirhat,0,Lakhpur ,u10015794@union.dghs.gov.bd
10015795,Mulghor Union Centre,40,Khulna,1,Bagerhat,0,Fakirhat ,Fakirhat,0,Mulghor ,u10015795@union.dghs.gov.bd
10015796,Nalda Mowbhoge Union Centre,40,Khulna,1,Bagerhat,0,Fakirhat ,Fakirhat,0,Nalda Mowbhoge ,u10015796@union.dghs.gov.bd
10015797,Shavdia Union Centre,40,Khulna,1,Bagerhat,0,Fakirhat ,Fakirhat,0,Shavdia ,u10015797@union.dghs.gov.bd
10015798,Badhal Union Centre,40,Khulna,1,Bagerhat,0,Kacua ,Kachua,0,Badhal ,u10015798@union.dghs.gov.bd
10015799,Dhopakhali Union Centre,40,Khulna,1,Bagerhat,0,Kacua ,Kachua,0,Dhopakhali ,u10015799@union.dghs.gov.bd
10015800,Gazilia Union Centre,40,Khulna,1,Bagerhat,0,Kacua ,Kachua,0,Gazilia ,u10015800@union.dghs.gov.bd
10015801,Gopalpur Union Centre,40,Khulna,1,Bagerhat,0,Kacua ,Kachua,0,Gopalpur ,u10015801@union.dghs.gov.bd
10015802,Kacua Union Centre,40,Khulna,1,Bagerhat,0,Kacua ,Kachua,0,Kacua ,u10015802@union.dghs.gov.bd
